HW_unique_ID,HW_2014_ORG_ID,CWNS_2016_ID,CWNS_2022_ID,new since 2014,closed since 2014,Latitude,Longitude,Facility_Name,HW POP 2014,EPA POP 2016,EPA POP 2022,EPA Treated POP 2022,EPA POP TYPE 2022
30401,23000018001,23000018001,23000018001,,,44.7954,-69.8833,ANSON-MADISON WWTF,4945.0,4945.0,4620.0,4620.0,Receiving Collection
30402,23000019001,23000019001,23000019001,,,45.1536,-67.3939,WOODLAND WWTF,2041.0,2041.0,1318.0,1318.0,Receiving Collection
30403,23000020001,23000020001,23000020001,,,44.3804,-68.20635,BAR HARBOR STP,4527.0,4527.0,3700.0,3700.0,Receiving Collection
30404,23000020002,23000020002,23000020002,,,44.4172,-68.2592,HULLS COVE STP,527.0,527.0,156.0,156.0,Receiving Collection
30405,23000020003,23000020003,23000020003,,,44.43545,-68.2556,DEGREGOIRE PARK TREATMENT,110.0,110.0,21.0,21.0,Receiving Collection
30406,23000021001,23000021001,23000021001,,,43.9269,-69.8108,BATH WTP,9837.0,9837.0,8788.0,8788.0,Receiving Collection
30407,23000022001,23000022001,23000022001,,,44.4278,-69.0069,BELFAST S T P,4739.0,4739.0,6668.0,6668.0,Receiving Collection
30408,23000023001,23000023001,23000023001,,,43.2569,-70.8436,BERWICK WPCF,3071.0,3071.0,3151.0,3151.0,Receiving Collection
30409,23000024001,23000024001,23000024001,,,44.41387,-70.78662,BETHEL WWTF,1890.0,1890.0,1139.0,1139.0,Receiving Collection
30410,23000025001,23000025001,23000025001,,,43.8508,-69.6322,BOOTHBAY HARBOR WWTF,1927.0,1927.0,3722.0,3722.0,Receiving Collection
30411,23000026001,23000026001,23000026001,,,44.77366,-68.78177,BREWER WASTEWATER TREATMENT,9549.0,9549.0,10118.0,10118.0,Receiving Collection
30412,23000027001,23000027001,23000027001,,,44.56946,-68.77036,BUCKSPORT WWTP,3656.0,3656.0,3168.0,3168.0,Receiving Collection
30413,23000028001,23000028001,23000028001,,,44.3958,-68.7914,CASTINE WPCF,1100.0,1100.0,1320.0,1320.0,Receiving Collection
30414,23000029001,23000029001,23000029001,,,44.025,-69.5153,GREAT SALT BAY WPCF,1503.0,1503.0,1440.0,1440.0,Receiving Collection
30415,23000030001,23000030001,23000030001,,,45.01458,-69.23879,DEXTER TREATMENT PLANT,3312.0,3312.0,2094.0,2094.0,Receiving Collection
30416,23000032001,23000032001,23000032001,,,45.185742,-69.187399,DOVER-FOXCROFT POLLUTION ABATEMENT FACILITY,1300.0,1300.0,3100.0,3100.0,Receiving Collection
30417,23000033001,23000033001,23000033001,,,45.62501,-68.57297,EAST MILLINOCKET WWTF,1750.0,1750.0,1200.0,1200.0,Receiving Collection
30418,23000034001,23000034001,nan,,,44.5369,-68.4208,ELLSWORTH TREATMENT PLANT,6472.0,6472.0,,,
30419,23000034002,nan,23000034002,,,44.394722,-68.087222,Ellsworth WWTF,6601.0,,2360.0,2360.0,Receiving Collection
30420,23000036001,23000036001,23000036001,,,44.6547,-70.14,FARMINGTON WATER POLLUTIO,6000.0,6000.0,7572.0,7572.0,Receiving Collection
30421,23000037001,23000037001,23000037001,,,46.7786,-67.8453,FORT FAIRFIELD WWTF,2417.0,2417.0,1663.0,1663.0,Receiving Collection
30422,23000038001,23000038001,23000038001,,,44.1933,-69.7589,GARDINER WPCF,9299.0,9299.0,9628.0,9628.0,Receiving Collection
30423,23000039001,23000039001,23000039001,,,45.175804,-69.351909,GUILFORD-SANGERVILLE WWTF,2988.0,2988.0,1174.0,1174.0,Receiving Collection
30424,23000042001,23000042001,23000042001,,,44.878171,-69.447107,HARTLAND TREATMENT PLANT,1092.0,1092.0,800.0,800.0,Receiving Collection
30425,23000043001,23000043001,23000043001,,,46.1481,-67.8267,HOULTON WPCF,5800.0,5800.0,4158.0,4158.0,Receiving Collection
30426,23000044001,23000044001,23000044001,,,45.6256,-70.2464,JACKMAN UTILITY DISTRICT,870.0,870.0,534.0,534.0,Receiving Collection
30427,23000045002,23000045002,nan,,,44.5472,-70.2431,NORTH JAY WWTF,404.0,404.0,,,
30428,23000046001,23000046001,23000046001,,,43.38028759,-70.53861203,KENNEBUNK STP,7900.0,7900.0,11536.0,11536.0,Receiving Collection
30429,23000047001,23000047001,23000047001,,,43.3608,-70.4689,KENNEBUNKPORT WWTF,4834.0,4834.0,3700.0,3700.0,Receiving Collection
30430,23000048001,23000048001,23000048001,,,45.3749,-68.5072,LINCOLN WWTF,3643.0,3643.0,3643.0,3643.0,Receiving Collection
30431,23000049001,23000049001,23000049001,,,43.994976,-70.048292,LISBON W P C PLANT,5281.0,5281.0,4825.0,4825.0,Receiving Collection
30432,23000050001,23000050001,23000050001,,,44.464447,-70.182798,LIVERMORE FALLS WWTF,4965.0,4965.0,3704.0,3704.0,Receiving Collection
30433,23000051001,23000051001,23000051001,,,44.71962,-67.45253,MACHIAS WWTF,1351.0,1351.0,1335.0,1335.0,Receiving Collection
30434,23000053001,23000053001,23000053001,,,47.354307,-68.29968,MADAWASKA WWTF,4685.0,4685.0,3059.0,3059.0,Receiving Collection
30435,23000054001,23000054001,23000054001,,,44.1111,-70.3844,MECHANIC FALLS WWTP,1613.0,1613.0,1180.0,1180.0,Receiving Collection
30436,23000056001,23000056001,23000056001,,,45.6564,-68.70912,MILLINOCKET WWTF,4506.0,4506.0,4708.0,4708.0,Receiving Collection
30437,23000057002,23000057002,23000057002,,,44.298311,-68.299677,NORTHEAST HARBOR STP,2424.0,2424.0,640.0,640.0,Receiving Collection
30438,23000057003,23000057003,23000057003,,,44.2967,-68.3006,SEAL HARBOR STP,5915.0,5915.0,1010.0,1010.0,Receiving Collection
30439,23000057004,23000057004,23000057004,,,44.2967,-68.3006,SOMESVILLE STP,455.0,455.0,300.0,300.0,Receiving Collection
30440,23000058001,23000058001,23000058001,,,44.81404,-69.26742,Newport WWTF,2000.0,2000.0,2052.0,2052.0,Receiving Collection
30441,23000059001,23000059001,23000059001,,,43.5,-70.39,OLD ORCHARD BEACH W P C F,58000.0,58000.0,8908.0,8908.0,Receiving Collection
30442,23000060001,23000060001,23000060001,,,44.9267,-68.6422,OLD TOWN WWTF,11825.0,11825.0,9667.0,9667.0,Receiving Collection
30443,23000061001,23000061001,23000061001,,,44.213,-70.5177,PARIS UTILITY DIST W P C,3856.0,3856.0,3078.0,3078.0,Receiving Collection
30444,23000062001,23000062001,23000062001,,,44.7597,-69.3819,Pittsfield WWTF,3852.0,3852.0,3908.0,3908.0,Receiving Collection
30445,23000064001,23000064001,23000064001,,,44.9916,-70.6715,RANGELEY WWTF,832.0,832.0,1200.0,1200.0,Receiving Collection
30446,23000065001,23000065001,23000065001,,,44.082116,-69.800936,RICHMOND WWTF,1400.0,1400.0,1419.0,1419.0,Receiving Collection
30447,23000066001,23000066001,23000066001,,,44.10403,-69.10718,ROCKLAND WWTF,7376.0,7376.0,7600.0,7600.0,Receiving Collection
30448,23000068001,23000068001,23000068001,,,44.54,-70.52,RUMFORD-MEXICO S F,10684.0,10684.0,9244.0,9244.0,Receiving Collection
30449,23000068002,23000068002,23000068002,,,44.5406,-70.5198,RUMFORD POINT PLANT,48.0,48.0,20.0,20.0,Receiving Collection
30450,23000069002,23000069002,23000069002,,,43.548,-70.315806,PROUTS NECK W P C F,13200.0,13200.0,12482.0,12482.0,Receiving Collection
30451,23000070001,23000070001,23000070001,,,44.76936,-69.70922,SKOWHEGAN WWTF,6977.0,6977.0,4536.0,4536.0,Receiving Collection
30452,23000071001,23000071001,23000071001,,,44.275168,-68.323722,SW HARBOR POL ABATE FAC,1854.0,1854.0,1756.0,1756.0,Receiving Collection
30453,23000072001,23000072001,23000072001,,,47.1664,-67.9392,VAN BUREN SAF,825.0,825.0,2543.0,2543.0,Receiving Collection
30454,23000074001,23000074001,23000074001,,,44.82457,-68.71449,VEAZIE STP,1850.0,1850.0,1898.0,1898.0,Receiving Collection
30455,23000075001,23000075001,23000075001,,,43.28,-70.58,WELLS WWTF,7348.0,7348.0,7800.0,7800.0,Receiving Collection
30456,23000076001,23000076001,23000076001,,,44.5922,-70.2125,WILTON W P C F,4676.0,4676.0,4116.0,4116.0,Receiving Collection
30457,23000078001,23000078001,23000078001,,,44.394217,-68.086685,WINTER HARBOR W.W.T.F.,998.0,998.0,276.0,276.0,Receiving Collection
30458,23000079001,23000079001,23000079001,,,44.6346,-68.8456,WINTERPORT WWTF,900.0,900.0,3817.0,3817.0,Receiving Collection
30459,23000080001,23000080001,23000080001,,,43.1822,-70.6058,YORK W P ABATEMENT FAC,4700.0,4700.0,9400.0,9400.0,Receiving Collection
30460,23000081001,23000081001,23000081001,,,44.41102,-68.58585,BLUE HILL WWTP,567.0,567.0,582.0,582.0,Receiving Collection
30461,23000082001,23000082001,23000082001,,,44.9239,-69.2354,CORINNA W P C F,743.0,743.0,2221.0,2221.0,Receiving Collection
30462,23000083001,23000083001,23000083001,,,45.223947,-68.657084,HOWLAND TREATMENT PLANT,1852.0,1852.0,1556.0,1556.0,Receiving Collection
30463,23000086001,23000086001,23000086001,,,45.4531,-69.6043,GREENVILLE WWTF,1977.0,1977.0,1437.0,1437.0,Receiving Collection
30464,23000089001,23000089001,23000089001,,,43.832413,-70.101522,FREEPORT WWTF,2390.0,2390.0,2452.0,2452.0,Receiving Collection
30465,23000091001,23000091001,23000091001,,,46.513545,-67.863493,MARS HILL WWTP,1673.0,1673.0,1740.0,1740.0,Receiving Collection
30466,23000094001,23000094001,23000094001,,,44.3806,-68.9672,Northport Village Corp.(akaBAYSIDE),840.0,840.0,610.0,610.0,Receiving Collection
30467,23000097001,23000097001,23000097001,,,44.902984,-66.997057,EASTPORT WWTF,1998.0,1998.0,1183.0,1183.0,Receiving Collection
30468,23000097002,23000097002,23000097002,,,44.932452,-67.027648,QUODDY VILLAGE WWTF,149.0,149.0,105.0,105.0,Receiving Collection
30469,23000101001,23000101001,23000101001,,,44.720515,-69.793267,NORRIDGEWOCK WWTF,1200.0,1200.0,1272.0,1272.0,Receiving Collection
30470,23000102001,23000102001,23000102001,,,43.212,-70.72498,SANFORD W W T F,15518.0,15518.0,11904.0,11904.0,Receiving Collection
30471,23000103001,23000103001,23000103001,,,44.45617,-68.90884,SEARSPORT WWTF,988.0,988.0,1014.0,1014.0,Receiving Collection
30472,23000105001,23000105001,23000105001,,,46.76996,-68.15129,WASHBURN STP,1144.0,1144.0,543.0,543.0,Receiving Collection
30473,23000107001,23000107001,23000107001,,,46.6397,-68.4167,ASHLAND SEWAGE LAGOONS,660.0,660.0,253.0,253.0,Receiving Collection
30474,23000108001,23000108001,23000108001,,,45.0397,-69.8642,BINGHAM SEWAGE TREATMENT,989.0,989.0,866.0,866.0,Receiving Collection
30475,23000110001,23000110001,23000110001,,,45.307312,-69.009762,BROWNVILLE WWTF,800.0,800.0,840.0,840.0,Receiving Collection
30476,23000112001,23000112001,23000112001,,,45.1886,-67.2714,CALAIS WWTF,3124.0,3124.0,3123.0,3123.0,Receiving Collection
30477,23000113001,23000113001,23000113001,,,44.2103,-69.0722,CAMDEN WPCF,4265.0,4265.0,3731.0,3731.0,Receiving Collection
30478,23000114001,23000114001,23000114001,,,44.6467,-69.4619,CLINTON WWTF,1085.0,1085.0,1400.0,1400.0,Receiving Collection
30479,23000116001,23000116001,23000116001,,,45.6672,-67.8681,DANFORTH WWTF,475.0,475.0,370.0,370.0,Receiving Collection
30480,23000117001,23000117001,23000117001,,,44.741389,-67.387222,EAST MACHIAS WWTP,115.0,115.0,1296.0,1296.0,Receiving Collection
30481,23000118001,23000118001,23000118001,,,43.7161,-70.24,FALMOUTH WWTF,10647.0,10647.0,12575.0,12575.0,Receiving Collection
30482,23000119001,23000119001,23000119001,,,47.2383,-68.6122,FORT KENT WWTF,3540.0,3540.0,1893.0,1893.0,Receiving Collection
30483,23000120001,23000120001,23000120001,,,47.2831,-68.4019,"FRENCHVILLE, TOWN OF",1325.0,1325.0,2422.0,2422.0,Receiving Collection
30484,23000122001,23000122001,23000122001,,,47.2847,-68.1233,GRAND ISLE WWTF,300.0,300.0,432.0,432.0,Receiving Collection
30485,23000125001,23000125001,23000125001,,,44.26,-68.9133,ISLESBORO TREATMENT FACILITY,158.0,158.0,73.0,73.0,Receiving Collection
30486,23000126001,23000126001,23000126001,,,43.09621,-70.75559,KITTERY WPCF,6750.0,6750.0,12346.0,12346.0,Receiving Collection
30487,23000127001,23000127001,23000127001,,,43.68764,-70.76674,LIMERICK WWTF,624.0,624.0,640.0,640.0,Receiving Collection
30488,23000128001,23000128001,23000128001,,,46.9155,-67.9263,Greater LIMESTONE Regional WWTF,1384.0,1384.0,1772.0,1772.0,Receiving Collection
30489,23000129001,23000129001,23000129001,,,44.85631,-66.98287,LUBEC WWTP,695.0,695.0,940.0,940.0,Receiving Collection
30490,23000130001,23000130001,23000130001,,,45.23134,-68.97839,MILO WWTF,1500.0,1500.0,1510.0,1510.0,Receiving Collection
30491,23000133001,23000133001,23000133001,,,43.29656,-70.73718,N BERWICK WWTF,1500.0,1500.0,800.0,800.0,Receiving Collection
30492,23000134001,23000134001,23000134001,,,44.1278,-68.8689,"NORTH HAVEN, WWTF",329.0,329.0,355.0,355.0,Receiving Collection
30493,23000135001,23000135001,23000135001,,,44.20803,-70.52452,NORWAY S. T. P.,1000.0,1000.0,5031.0,5031.0,Receiving Collection
30494,23000136001,23000136001,23000136001,,,44.8783,-68.6689,ORONO WWTP,6600.0,6600.0,11183.0,11183.0,Receiving Collection
30495,23000139001,23000139001,23000139001,,,45.98667,-68.44011,PATTEN STP,190.0,190.0,22.0,22.0,Receiving Collection
30496,23000142001,23000142001,nan,,,47.2433,-68.3086,ST AGATHA WWTP,624.0,624.0,,,
30497,23000145001,23000145001,23000145001,,,43.22568,-70.80518,SO BERWICK SEWAGE PLANT,2070.0,2070.0,3300.0,3300.0,Receiving Collection
30498,23000146001,23000146001,23000146001,,,44.15501,-68.66973,STONINGTON WPCF,780.0,780.0,1043.0,1043.0,Receiving Collection
30499,23000147001,23000147001,23000147001,,,44.0867,-69.1947,Thomaston WPCF,2562.0,2562.0,2739.0,2739.0,Receiving Collection
30500,23000149001,23000149001,23000149001,,,44.6178,-69.363,UNITY WWTF,819.0,819.0,1500.0,1500.0,Receiving Collection
30501,23000150001,23000150001,23000150001,,,44.04504,-68.84107,"VINALHAVEN, WWTF",1600.0,1600.0,799.0,799.0,Receiving Collection
30502,23000151001,23000151001,23000151001,,,44.129687,-69.344416,WALDOBORO TREATMENT PLANT,1612.0,1612.0,1654.0,1654.0,Receiving Collection
30503,23000152001,23000152001,23000152001,,,44.070112,-69.214264,WARREN WWTF,1925.0,1925.0,1630.0,1630.0,Receiving Collection
30504,23000153001,23000153001,23000153001,,,44.110772,-70.110357,SABATTUS STP,1800.0,1800.0,3750.0,3750.0,Receiving Collection
30505,23000155001,23000155001,23000155001,,,44.005,-69.6614,WISCASSET SEWAGE TREATMENT,1235.0,1235.0,2247.0,2247.0,Receiving Collection
30506,23000158001,23000158001,23000158001,,,43.7903,-70.1656,YARMOUTH WW T P,4000.0,4000.0,5770.0,5770.0,Receiving Collection
30507,23000162001,23000162001,23000162001,,,44.53513,-67.87948,MILBRIDGE WWTP,535.0,535.0,549.0,549.0,Receiving Collection
30508,23000164001,23000164001,23000164001,,,43.8589,-69.6022,BAYVILLE WWTF,52.0,52.0,0.0,0.0,Receiving Collection
30509,23000170001,23000170001,23000170001,,,47.039305,-68.572197,EAGLE LAKE WW TF,795.0,795.0,539.0,539.0,Receiving Collection
30510,23000171001,23000171001,23000171001,,,44.481245,-68.171539,SORRENTO WWTF,39.0,39.0,40.0,40.0,Receiving Collection
30511,23000172001,23000172001,nan,,,44.9596,-67.0421,PLEASANT PT WWTF,551.0,551.0,,,
30512,23000172004,23000172004,nan,,,45.2423,-67.6293,Indian Township WWTF,444.0,444.0,,,
30513,23000175001,23000175001,23000175001,,,43.26565,-70.58879,OGUNQUIT WWTF,11256.0,11256.0,1000.0,1000.0,Receiving Collection
30514,23000188001,23000188001,23000188001,,,45.51371,-68.34972,MATTAWAMKEAG WWTF,252.0,252.0,259.0,259.0,Receiving Collection
30515,23000191001,nan,23000191001,,,44.53,-67.6197,JONESPORT STP,400.0,,0.0,0.0,Receiving Collection
30516,23000193001,23000193001,23000193001,,,44.44787,-70.31141,CANTON WWCF,400.0,400.0,410.0,410.0,Receiving Collection
30517,23000207001,23000207001,23000207001,,,45.0942,-70.3331,CARRABASSETT TP,6000.0,6000.0,50.0,50.0,Receiving Collection
30518,23000224001,23000224001,23000224001,,,47.1711,-68.2981,SINCLAIR WWTF,300.0,300.0,308.0,308.0,Receiving Collection
30519,23000226001,nan,nan,,Y,44.49,-68.857,Stockton Springs WWTF,1594.0,,,,
30520,23000227001,23000227001,23000227001,,,44.725444,-67.523875,WHITNEYVILLE S.T.,100.0,100.0,142.0,142.0,Receiving Collection
30521,23000231001,23000231001,nan,,,44.9514,-68.6464,INDIAN ISLAND WWTF,591.0,591.0,,,
30522,23000232001,23000232001,23000232001,,,46.68212,-68.13298,MAPLETON STP,638.0,638.0,613.0,613.0,Receiving Collection
30523,24000001001,24000001001,24000001001,,,39.2953,-76.4917,BACK RIVER WWTP,998745.0,998745.0,1300000.0,1300000.0,Receiving Collection
30524,24000001002,24000001002,24000001002,,,39.23208,-76.56699,Patapsco WWTP,462012.0,462012.0,573186.0,573186.0,Receiving Collection
30525,24000003001,24000003001,24000003001,,,39.1746,-76.5349,COX CREEK WWTP,107272.0,107272.0,142047.0,142047.0,Receiving Collection
30526,24000003002,24000003002,24000003002,,,39.0822,-76.8236,MARYLAND CITY WWTP,12374.0,12374.0,20309.0,20309.0,Receiving Collection
30527,24000003003,24000003003,24000003003,,,39.0256,-76.4069,BROADNECK WWTP,10606.0,10606.0,85732.0,85732.0,Receiving Collection
30528,24000003004,24000003004,24000003004,,,39.01785,-76.701779,PATUXENT WWTP,38830.0,38830.0,71092.0,71092.0,Receiving Collection
30529,24000003008,24000003008,24000003008,,,38.8121,-76.524,BROADWATER WWTP,6444.0,6444.0,11200.0,11200.0,Receiving Collection
30530,24000003010,24000003010,nan,,,38.9107,-76.5334,MAYO WWTP,6720.0,6720.0,,,
30531,24000004001,24000004001,24000004001,,,38.958441,-76.480315,Annapolis City WWTP,43538.0,43538.0,84415.0,84415.0,Receiving Collection
30532,24000005001,24000005001,24000005001,,,39.597839,-76.833505,Hampstead WWTP & Coll. Sys.,3945.0,3945.0,4207.0,4207.0,Receiving Collection
30533,24000005003,24000005003,24000005003,,,39.362307,-76.947411,Freedom District WWTP,10998.0,10998.0,24913.0,24913.0,Receiving Collection
30534,24000005007,24000005007,24000005007,,,39.633952,-77.046604,Pleasant Valley WWTP,145.0,145.0,171.0,171.0,Receiving Collection
30535,24000007001,24000007001,24000007001,,,39.6574,-76.8806,Manchester WWTP & Coll. Sys.,4800.0,4800.0,5118.0,5118.0,Receiving Collection
30536,24000008001,24000008001,24000008001,,,39.367491,-77.1275,Mt. Airy WWTP,4321.0,4321.0,9701.0,9701.0,Receiving Collection
30537,24000009001,24000009001,24000009001,,,39.5445,-77.113,NEW WINDSOR WWTP,1500.0,1500.0,1599.0,1599.0,Receiving Collection
30538,24000010001,24000010001,24000010001,,,39.662,-77.1978,TANEYTOWN STP,4285.0,4285.0,6746.0,6746.0,Receiving Collection
30539,24000011001,24000011001,24000011001,,,39.5685,-77.183,UNION BRIDGE WWTP,947.0,947.0,997.0,997.0,Receiving Collection
30540,24000012001,24000012001,24000012001,,,39.558109,-77.039158,WESTMINSTER WWTP,22440.0,22440.0,38000.0,38000.0,Receiving Collection
30541,24000013001,24000013001,24000013001,,,39.427061,-76.219862,SOD RUN WWTP,91487.0,91487.0,122618.0,122618.0,Receiving Collection
30542,24000013002,24000013002,24000013002,,,39.6387,-76.4592,SPRING MEADOWS WWTP,153.0,153.0,163.0,163.0,Receiving Collection
30543,24000014001,24000014001,24000014001,,,39.5101,-76.1455,ABERDEEN WWTP,15982.0,15982.0,26000.0,26000.0,Receiving Collection
30544,24000016001,24000016001,24000016001,,,39.531389,-76.098611,Havre de Grace WWTP,11000.0,11000.0,11729.0,11729.0,Receiving Collection
30545,24000017001,24000017001,24000017001,,,39.1251,-76.8127,Little Patuxent WWTP,117556.0,117556.0,125350.0,125350.0,Receiving Collection
30546,24000018002,24000018002,24000018002,,,39.06,-76.8324,PARKWAY STP,27202.0,27202.0,56093.0,56093.0,Receiving Collection
30547,24000018003,24000018003,24000018003,,,38.7921,-76.7191,WESTERN BRANCH WWTP,164252.0,164252.0,175142.0,175142.0,Receiving Collection
30548,24000018005,24000018005,24000018005,,,38.6856,-76.9972,PISCATAWAY WWTP,150827.0,150827.0,160827.0,160827.0,Receiving Collection
30549,24000020001,24000020001,24000020001,,,38.993272,-76.720963,Bowie Belair WWTP,24583.0,24583.0,25000.0,25000.0,Receiving Collection
30550,24000022001,24000022001,24000022001,,,39.5724,-75.9881,Seneca Point (NERAWWTP),17301.0,17301.0,27330.0,27330.0,Receiving Collection
30551,24000022002,24000022002,24000022002,,,39.654,-75.7971,Meadow View WWTP,3500.0,3500.0,4750.0,4750.0,Receiving Collection
30552,24000022003,24000022003,24000022003,,,39.6625,-75.856,Cherry Hill WWTP,800.0,800.0,884.0,884.0,Receiving Collection
30553,24000022004,24000022004,24000022004,,,39.509074,-75.869522,Harbor View WWTP,437.0,437.0,500.0,500.0,Receiving Collection
30554,24000023001,24000023001,24000023001,,,39.4092,-75.8651,CECILTON WWTP,475.0,475.0,880.0,880.0,Receiving Collection
30555,24000025001,24000025001,24000025001,,,39.53204,-75.817755,Chesapeake City North STP,385.0,385.0,300.0,300.0,Receiving Collection
30556,24000025002,24000025002,nan,,,39.53,-75.8117,Chesapeake City South STP,400.0,400.0,,,
30557,24000026001,24000026001,24000026001,,,39.600662,-75.835018,ELKTON WWTP,13750.0,13750.0,15500.0,15500.0,Receiving Collection
30558,24000027001,24000027001,24000027001,,,39.558887,-76.063843,PERRYVILLE WWTP,4200.0,4200.0,4478.0,4478.0,Receiving Collection
30559,24000029001,24000029001,24000029001,,,39.7079,-76.0786,RISING SUN STP,2600.0,2600.0,3168.0,3168.0,Receiving Collection
30560,24000030002,24000030002,24000030002,,,39.6008,-78.8165,North Branch WWTP,10740.0,10740.0,10333.0,10333.0,Receiving Collection
